"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NLRP7",7.02308305087746,2.05074480604087,0.53687665077928,3.81976903458961,0.000133576693975612,0.013591495484998
"PTGES3P1",160.256072982463,0.875509988122887,0.229242683317669,3.81914037757822,0.000133917540683849,0.013591495484998
"ANKRD30B",1198.45526089859,-1.65229529648232,0.433966919814197,-3.8074222274586,0.000140422879431216,0.0141915983465675
"GGT3P",11.3414057622402,-1.61193621814393,0.42392240827025,-3.80243220621714,0.000143282481599545,0.0143219096874812
"DYNC2H1",3804.39838074787,-0.604257695107716,0.158926374153459,-3.80212345701818,0.000143461204205935,0.0143219096874812
"NCR3LG1",174.322118538202,-0.78993494216454,0.207770419253178,-3.80196057265479,0.00014355557604578,0.0143219096874812
"SYT1",107.757886078569,-1.27390623985712,0.335148884391626,-3.80101590422882,0.000144104051214219,0.0143219096874812
"NLRC5",4089.15395397745,0.693003182744111,0.182394452350982,3.7994751145751,0.000145002871056303,0.0143516891220685
"NID1",8506.60095696241,-0.87120296543165,0.229365040706201,-3.79832498775431,0.000145677235957936,0.0143590994060267
"ACTA1",286.970958807303,1.64816380245809,0.434494264147114,3.79329242859703,0.000148662907920471,0.0145140703122526
"SASH3",907.801115670949,0.911856499314268,0.240386875442134,3.79328737326913,0.000148665935860431,0.0145140703122526
"ROM1",125.15146027137,-0.593444090969639,0.156473466438474,-3.79261803599771,0.000149067355411412,0.0145140703122526
"CXCR2P1",266.602226502825,1.22023825748072,0.322000893734163,3.78954928767409,0.000150920865662356,0.0145253019275974
"NBPF22P",37.9778236577989,-1.74943885508876,0.461811230542189,-3.78821202125126,0.000151735337165897,0.0145253019275974
"ZNF676",280.150249587369,-1.21952534456913,0.321952878329198,-3.7879001141346,0.00015192590058254,0.0145253019275974
"RELB",585.338108359244,0.575613813644756,0.15196590540418,3.78778260895962,0.000151997750195007,0.0145253019275974
"NCF1",1542.94608188605,0.920572409739663,0.243060053371828,3.78742782686463,0.000152214879084291,0.0145253019275974
"GAL3ST1",33.6954528862874,-1.42002370056072,0.375314705344752,-3.78355465516953,0.000154604354908027,0.0146947758284011
"GRIA4",373.534046975862,-1.74389759920925,0.461254221585929,-3.78077319967547,0.000156342051742267,0.014780328841627
"P2RY12",124.101472466565,0.980606471895748,0.259416536074563,3.78004612479251,0.000156799308509438,0.014780328841627
"IL2RB",549.902395186638,0.890349599099707,0.235684638653764,3.77771586720885,0.000158273301373287,0.014780328841627
"POF1B",357.09223666542,-1.71497638639875,0.454047428568332,-3.77708644184217,0.000158673672402828,0.014780328841627
"AC007238.1",11.0262953839022,-1.17672831393951,0.311753853387558,-3.77454296443501,0.000160301280262591,0.014780328841627
"ATP2A3",1558.38935751171,0.95961425126872,0.254253688587035,3.77423925136186,0.00016049667724121,0.014780328841627
"IGLV1-36",38.071628000666,1.89183205337551,0.501271285066828,3.7740682734765,0.000160606776229428,0.014780328841627
"PSMB8",683.495732593458,0.643145992539296,0.170454405172894,3.77312626145946,0.000161214648196185,0.014780328841627
"FBXO6",439.906746328438,0.55786233972631,0.14786429650372,3.77279947165797,0.000161426028044573,0.014780328841627
"BATF2",289.25367772199,0.858527288455444,0.227580307603212,3.77241465879505,0.000161675273735231,0.014780328841627
"FGFR3",197.558646272144,-1.42440832859611,0.37786071326314,-3.76966506069171,0.000163466771546259,0.0148872855972471
"ARHGAP9",929.224301608427,0.826147743021201,0.219281788184076,3.76751644476599,0.000164879682686552,0.0149502362045098
"SLC24A4",747.547800401436,1.46723118488346,0.389617901180908,3.76582077064832,0.000166002846658439,0.0149502362045098
"LCK",521.148183741308,1.07067904468446,0.284318066742083,3.76577913937393,0.000166030512291233,0.0149502362045098
"CD8A",1585.79923997368,1.11597905029637,0.296580146345731,3.76282453173868,0.000168005081839301,0.0150172769981905
"MXRA8",1394.15969382556,-0.82624963423035,0.219584367255908,-3.76278896606251,0.000168028984448691,0.0150172769981905
"LYPD3",276.544872895737,-1.41386132450441,0.376037643906186,-3.75989305171039,0.000169986011140575,0.0151357060923385
"ITGAL",2516.95578180826,0.906529626512706,0.241211393411859,3.75823717814541,0.000171114646053418,0.0151797703787832
"PLA2G4F",204.06897580085,-1.9808556753382,0.527774375741338,-3.75322442010527,0.000174574432963537,0.0153104711826942
"MTCO1P15",2.3940477254284,-1.60553183667912,0.427827998243731,-3.75275073924559,0.000174904745724197,0.0153104711826942
"FGF14",146.524114040742,-1.13816086179111,0.303301734555067,-3.75256957715968,0.000175031231131666,0.0153104711826942
"CDH10",39.1752933817475,-1.68181595107183,0.448196574888337,-3.75240696895294,0.000175144835673773,0.0153104711826942
"ZDHHC8P1",16.2463656562208,-1.21771289635813,0.32465532273493,-3.75078679166566,0.000176280549482954,0.0153537153498754
"IL32",1984.44019379712,0.933109789727098,0.248943473269872,3.74827979006921,0.000178051568067392,0.0154151842931744
"KRT17",1101.83112117871,-1.92585352596477,0.513839464129129,-3.74796733300499,0.000178273465648351,0.0154151842931744
"TNF",2.95900645368376,1.5278659487402,0.407902981991473,3.74566015987629,0.000179920017335189,0.0154762385822296
"OR5AK2",7.18606160983192,-2.06258187636805,0.550731206690769,-3.74516978756602,0.000180271817152725,0.0154762385822296
"CACNB3",585.070123201802,-0.559733722336898,0.149530047474339,-3.74328592674963,0.000181629348718106,0.0155370934303431
"AMY1C",17.749542928619,-3.370863985387,0.902525950661273,-3.7349219520139,0.000187773412575961,0.0160055116655495
"RNF157",1506.98055634016,-0.799796913284085,0.214328598778328,-3.73163879129021,0.000190238149713507,0.0161580998650281
"IGHGP",2090.02724722458,1.66525252262242,0.447334078349588,3.72261493862992,0.000197170103455741,0.0166876972366499
"TIGIT",222.714396484919,1.07923418280827,0.290290854892079,3.71776845402,0.000200990357725472,0.016951130451551
"CLU",6955.17334944339,1.21854390404728,0.327860194701867,3.71665704998234,0.000201876173197438,0.0169660985979825
"NPIPA1",30559.5690299684,-0.473162546607543,0.127350422196023,-3.71543759689489,0.000202852325491485,0.0169885276229792
"COL9A2",393.452784294719,-1.01887641525654,0.274553976693687,-3.71102406720291,0.000206422474923118,0.0172272861301691
"PTPRCAP",489.201532057755,1.22702668618644,0.33093028305697,3.70781022169315,0.000209059232153181,0.0173304744856361
"AC024405.2",14.1900134424771,-1.8011581345324,0.485781514187938,-3.70775355160092,0.000209106008949099,0.0173304744856361
"SNED1",2563.96827173847,-1.03292178217908,0.278827198330146,-3.70452304640686,0.000211788853014816,0.0174922986462444
"SFTPA2",8.34654880800061,-2.23818087349746,0.604431066909896,-3.70295472226465,0.000213102926695347,0.0175403481106768
"PPP2R2C",98.9806761251695,-1.68537763950281,0.455806160141703,-3.69757538814054,0.000217668586721229,0.0178547876340647
"FAM151A",48.4470680373419,1.22619922697406,0.33249287529429,3.68789624706619,0.000226115807694638,0.0184843884843071
"LAMB4",134.396915754165,-1.38893998383012,0.377731569231479,-3.67705560500546,0.000235941623443697,0.0192220196079028
"HMSD",14.8530023429477,1.2816758244124,0.34866766902512,3.67592391917491,0.000236990148549214,0.0192419933493247
"NEUROG2",22.7319127372432,2.57105940618266,0.6998218692634,3.67387690940387,0.00023889785109445,0.0192821610466547
"KRT6B",4718.9446701193,-2.75324555262129,0.749521341399116,-3.6733384368774,0.000239402066659916,0.0192821610466547
"CD74",59549.6339606962,0.843224193529894,0.229624169269934,3.672192679938,0.000240478256295006,0.0192821610466547
"C4orf50",18.3614581104958,1.08803659950327,0.296310145451658,3.67195189298969,0.000240704999705651,0.0192821610466547
"OR10A6",4.94567959489202,-1.08321795069254,0.295160557462939,-3.66992785216079,0.000242618936377158,0.0193112081039675
"PODNL1",195.571250065918,-1.01360741059835,0.276197583928524,-3.66986342234138,0.000242680095160914,0.0193112081039675
"SPIB",181.220792738186,1.19739031854788,0.326394044579714,3.66854217603668,0.000243937456944687,0.0193469866514541
"LRMP",848.380091997348,0.968154317825752,0.263992667734248,3.66735305997346,0.000245074299831455,0.0193730020777657
"RHBDF2",1375.69022118129,0.534462359332166,0.145959746041245,3.6617106690576,0.000250536717112541,0.0196912192130126
"RBM38",534.144782772255,0.564241682718678,0.154103949149031,3.66143558185526,0.000250805927514079,0.0196912192130126
"PSAPL1",9.37113551025724,-1.49172067084819,0.407571286979116,-3.6600239479692,0.000252191677595515,0.0196912192130126
"SLC12A3",46.4017267416328,1.04052334300322,0.284338898670269,3.65944775009434,0.000252759371282561,0.0196912192130126
"IL17RE",146.906002022876,-0.810884872484075,0.221614349544249,-3.65899082867,0.000253210400701732,0.0196912192130126
"PROCR",675.920096113598,-0.638780080595932,0.174708573938457,-3.65626062989301,0.000255921161144387,0.0198376169958911
"TNFRSF9",284.043710721029,0.967183404963767,0.264704578893611,3.65382196638349,0.000258365448696176,0.0199624813779703
"MYH8",498.930408547168,1.75051935353555,0.479256801743317,3.65257070357261,0.000259628077993753,0.0199955360903742
"DAZ4",799.78566676906,3.3303780235881,0.912471152908053,3.64984472437749,0.000262398879304796,0.0201035780784264
"PAX7",4.59585373367955,3.15473092570081,0.864418609907198,3.64954073124304,0.00026270958327269,0.0201035780784264
"DCUN1D5",1609.02241470031,-0.523444583226271,0.143481580021652,-3.648165730732,0.000264119251037093,0.0201470837606384
"HTN1",256.178870270098,-1.58359483263423,0.434354421571544,-3.6458586674555,0.000266500423674132,0.0202453389829865
"GFRA3",86.2711781971849,-1.79353706602254,0.492015879031687,-3.64528289117887,0.000267097825593843,0.0202453389829865
"ANKRD35",99.6599655240755,-1.06693178401122,0.292842856355889,-3.64335943614273,0.00026910263804221,0.0203329539002745
"RAB37",142.952286165863,0.951003758422589,0.261130362770573,3.64187353907263,0.00027066103280704,0.0203863932635039
"TMEM40",88.0351074878684,-1.5359479518812,0.421938494401263,-3.64021764371306,0.000272407684597508,0.0204326315808525
"GPC1",1311.87915897896,-0.988182253060489,0.271502789801459,-3.63967623972893,0.000272981049844389,0.0204326315808525
"CD38",771.375099086397,1.02763958434353,0.282426419059652,3.63860997057248,0.000274113574129893,0.0204534838864773
"TIFA",298.658080778257,0.513693643216442,0.141243911893297,3.6369259129874,0.000275911248267291,0.0205236839083794
"IL36RN",47.429563412174,-2.89871804991808,0.797580590330526,-3.63438890697782,0.000278640287044694,0.0205639430831252
"NDST3",199.118573396182,-1.52489593003007,0.419588435278785,-3.63426587059505,0.000278773277353054,0.0205639430831252
"GGT4P",3.38267460315083,-2.6740690773588,0.735918886548046,-3.63364648772907,0.00027944367361297,0.0205639430831252
"NCF1B",824.987437618864,1.00280481592654,0.276008570023413,3.63323796736268,0.000279886666879542,0.0205639430831252
"IGHV4-4",497.495196593521,1.89206479123145,0.521154028621819,3.63052895558532,0.000282840970098377,0.0207080780532505
"RASGRP1",1026.82144397812,0.770548994256139,0.212280774295797,3.62985765815248,0.000283577555171433,0.0207080780532505
"SPINK5",2645.97778398185,-1.6181866655909,0.445977509501006,-3.62840419329992,0.000285178541058795,0.0207616912323412
"TMPRSS11BNL",10.1174664985321,-1.17790817807172,0.325011099141416,-3.62420908450022,0.000289847061462001,0.0210167552305059
"SORD2P",268.932197929428,0.78748849309996,0.217317127410505,3.62368351948817,0.000290436956466994,0.0210167552305059
"AC105250.1",2.2228347270553,-1.4460352393675,0.399327721970091,-3.62117418804149,0.000293268970322157,0.0211577661962539
"IGHJ1",16.8890080114873,2.21326079950385,0.611612796311571,3.61872873303384,0.000296053764193822,0.0212639685940028
"NEK3",848.384928527957,-0.507911193674096,0.140371934391077,-3.61832438854232,0.000296516596125457,0.0212639685940028
"LMOD2",34.8612370354124,1.46019160144633,0.403709595284759,3.61693558563148,0.000298111452519112,0.02131452391265
"SMPD2",491.922999536206,0.510591509718792,0.141498953864877,3.60844724128756,0.00030803513877883,0.0219585048929481
"TMEM132B",50.1778337843194,-1.23081535911355,0.341255026003764,-3.6067318144055,0.000310077846535114,0.0220385299115996
"CUX2",26.8060563612385,1.25818082875212,0.34914647387751,3.60359024904121,0.000313851701540714,0.0221468908934823
"PLD4",127.53963843309,0.884483499777238,0.245513990880446,3.60257880459424,0.000315075836988685,0.0221468908934823
"ANKRD22",381.830755774598,1.05654257005177,0.293330053960369,3.60188993860995,0.000315912117982564,0.0221468908934823
"TPPP3",478.821233554304,-0.938106015156938,0.260449596137119,-3.60187164453522,0.00031593435522633,0.0221468908934823
"ITGA10",2291.4116657529,-1.28589157428987,0.357030238652132,-3.60163211705652,0.000316225646525173,0.0221468908934823
"GBP5",3311.9301608226,1.04637119719235,0.290903016375472,3.59697609955956,0.00032193805172699,0.0224812251165156
"PTK2",9333.19584203012,-0.415825715890018,0.115683593969972,-3.59450896726076,0.000325003951935112,0.0226293449324122
"ZFP42",20.2358422086494,-1.09416500781772,0.304539150150838,-3.59285499836647,0.000327074613137409,0.0227075105329485
"SCN4B",712.820412288957,-0.891084649518519,0.248188596680011,-3.59035290677513,0.000330230547398491,0.0228360743784706
"SNRPGP10",16.3305225921599,-1.8614047202441,0.518514811717781,-3.5898776238956,0.000330833241872466,0.0228360743784706
"CYB561A3",1870.07081734734,0.569904408774062,0.15905438584412,3.58307886795774,0.000339568026739218,0.0233242476609318
"MEF2B",57.6573170422828,1.13957439192926,0.318115974220278,3.58226082397286,0.000340633440755374,0.0233242476609318
"BCRP2",34.4022347104227,-1.10075494344583,0.307335247581819,-3.58160982870274,0.00034148352560775,0.0233242476609318
"FAM83C",39.7469432083269,-2.07303268743554,0.57883833459367,-3.58136730679863,0.000341800723488104,0.0233242476609318
"SAA1",394.656813264875,1.53119399042615,0.42772369948586,3.57986707836554,0.000343769028318652,0.0233919197905919
"KIR3DX1",13.4005857281781,1.20683233565233,0.3372756673459,3.57817788976351,0.000345997938272731,0.0234768912677294
"TNFSF14",101.687840741482,0.89641111029419,0.25059004568397,3.57720159173719,0.000347292335428642,0.0234811230770325
"FAM131B",43.9268973651907,-1.07221605594201,0.29978192047621,-3.5766535027822,0.000348020987489418,0.0234811230770325
"SLC14A1",296.750445652841,-1.12502822599494,0.31504459708978,-3.57101260071549,0.000355603784929407,0.0237975103065471
"SDR16C5",69.3535959793933,-2.19848812240492,0.615654667837205,-3.57097612875771,0.000355653311397516,0.0237975103065471
"C3orf70",398.445664446107,-0.848113195352428,0.23760202195073,-3.56946960463281,0.000357704715468879,0.0237975103065471
"SLC17A3",18.6643796675957,-1.95145973760917,0.546867047742494,-3.5684354097855,0.000359119357685579,0.0237975103065471
"AC055839.2",166.391655906985,-1.0143806717975,0.284283458624806,-3.56820152922182,0.000359439999987191,0.0237975103065471
"ASTN1",20.1300563862657,-1.81558729990764,0.508840536472988,-3.56808699340725,0.000359597122331194,0.0237975103065471
"CD79A",774.258638915757,1.44672092584562,0.405466856014857,3.56803744716586,0.000359665110678443,0.0237975103065471
"IGKV3D-11",74.1640723834796,1.77365873314669,0.497321842194304,3.5664203392332,0.000361890748515207,0.023878807736739
"TAP1",7567.22125809961,0.721667160502497,0.202592066185446,3.56216891456108,0.000367803603495205,0.0242012791257209
"ARRDC5",154.177315356259,1.10136112123623,0.309338444757829,3.56037582751296,0.000370324397122372,0.0242012791257209
"FCAMR",26.2449464117357,1.96029266221517,0.550594990900743,3.56031692007992,0.000370407484937129,0.0242012791257209
"PSME1",3067.58639281548,0.489491083290549,0.137503208340568,3.55985208780132,0.00037106373364385,0.0242012791257209
"ITPKA",52.3989680670197,-1.24551327492106,0.349932068717636,-3.55930017927589,0.00037184432772086,0.0242012791257209
"NPIPP1",9797.50439860587,-0.50834496624458,0.142849805939113,-3.55859752768059,0.000372840347252463,0.0242012791257209
"P2RY8",380.947481873799,0.814839780964823,0.229062363026758,3.55728357202723,0.000374709595712466,0.0242178529509566
"MUCL1",392.651922779435,-2.06100402125127,0.579503323606854,-3.55650077798259,0.000375827367915823,0.0242178529509566
"HIF3A",169.602077977719,-1.21319997007253,0.341142031350098,-3.55628992789658,0.000376128978697222,0.0242178529509566
"ATF4P3",13.1903388065638,-0.821899622787918,0.231244177448203,-3.55425002202279,0.000379058670742721,0.0243410543743422
"GFOD1",669.851909467548,0.84015258963568,0.236445797430794,3.55325659734589,0.000380493127305694,0.0243678379284117
"IGHV3-53",530.464491721014,1.71771130579878,0.483564564549151,3.55218606102843,0.000382044608081386,0.0244019532073743
"HSH2D",225.886170703232,1.0858492732895,0.305748952195544,3.55144070156957,0.000383128313774752,0.0244035861457822
"ORM2",62.9500902784417,1.18068184741409,0.332516190238332,3.55074995466487,0.000384135180590163,0.0244035861457822
"ART4",87.6140036388472,1.26053904173452,0.355106184758699,3.54975242853366,0.000385593589001494,0.0244035861457822
"ACADSB",2061.22993809442,0.709950551613898,0.200021241392097,3.54937578965525,0.000386145589063605,0.0244035861457822
